trial_code;hospital_id
NCT05253807;673cd649
NCT05253807;1a84ddf7
NCT05253807;6142e1d6
NCT05253807;8c47971c
NCT05253807;e5e750d3
NCT05253807;7d9329b8
NCT05253807;711f036d
NCT05253807;49ca2dcc
NCT05259839;c086ff58
NCT05259839;ed8989ad
NCT05262530;91dd839b
NCT05267106;21277108
NCT05267106;7ded2961
NCT05267106;e102ffe8
NCT05267106;04f07a1d
NCT05267106;e9c5c305
NCT05267106;0a6f4e09
NCT05267106;9635d3db
NCT05267106;7b153a33
NCT05267106;5996176c
NCT05267106;2715096b
NCT05267106;ef72dfdb
NCT05283720;222a994d
NCT05283720;925b800e
NCT05283720;d7253f17
NCT05283720;1f7c8ee8
NCT05283720;a0b5398c
NCT05298423;ea9cf81a
NCT05298423;5c31aa5b
NCT05298423;fa3a8498
NCT05298592;6c4433b1
NCT05305040;3d768763
NCT05328908;1e58eead
NCT05328908;29b6927a
NCT05328908;4fcf94ca
NCT05338775;f9fffacb
NCT05338775;0ca41679
NCT05338775;cf2be4f6
NCT05338970;2f22ffa4
NCT05338970;65004739
NCT05338970;00166de9
NCT05338970;6b0405cb
NCT05356741;9,71E+10
NCT05356741;2,83E+178
NCT05356741;9f9b9ca9
NCT05374512;a4d62f85
NCT05374512;6b3c8190
NCT05374512;2e22effc
NCT05374512;cbccb1cc
NCT05374512;ef212813
NCT05379595;a471a342
NCT05379595;69481414
NCT05379595;7814c45e
NCT05379595;ea9cf81a
NCT05379595;62f4d39d
NCT05384015;f156d1ac
NCT05384015;260dcfa8
NCT05385705;e3504906
NCT05385705;4c744969
NCT05388669;623dde96
NCT05388669;948df963
NCT05388669;e08dd841
NCT05388669;afd91a07
NCT05388669;f7ebfdaf
NCT05388669;3f0adfbc
NCT05388669;77808a26
NCT04913285;a73ce420
NCT04913285;36e7164e
NCT04913285;bfd0de7c
NCT04913285;711f036d
NCT05383352;753c8227
NCT05383352;b27583b2
NCT05383352;451b4762
NCT05383352;93d316e8
NCT05383352;bd7ccc4d
NCT05383352;2a8f215e
NCT05383352;81218a00
NCT05383352;47c37117
NCT05383352;254dedca
NCT05383352;12abb9e7
NCT04180371;12abb9e7
NCT04180371;0db595ab
NCT04180371;3d330944
NCT04180371;34dd0232
NCT04180371;6b0405cb
NCT04180215;b312ddca
NCT04180215;a0d6ebe1
NCT04180215;c46a9032
NCT04180215;bf3cf164
NCT05217446;d53ee9ad
NCT05217446;3c66ffb4
NCT05217446;1b45d14d
NCT05217446;59f864cd
NCT05217446;cdb7d342
NCT05217446;bcb2a6aa
NCT05217446;070437ea
NCT05217446;d8bd6825
NCT05217446;1df296e7
NCT05111626;300b6042
NCT03247309;30b7cafc
NCT04854499;1f59b99b
NCT04854499;0cfffe01
NCT04854499;a9993451
NCT04854499;438248f8
NCT04854499;0fa243c2
NCT04854499;9ac9baa2
NCT04854499;dc71ace5
NCT05382286;54107721
NCT05382286;f314817a
NCT05382286;ad59d38a
NCT05382286;fa6a26b8
NCT05430555;65004739
NCT05430555;384dc925
NCT05238883;1,01E+09
NCT05238883;d5653f49
NCT05238883;da44b86c
NCT03088059;49a4d600
NCT03088059;6b3c8190
NCT03088059;a1262846
NCT02584478;5c31aa5b
NCT02584478;2996fcf3
NCT05137054;aeb034cc
NCT05137054;36b78517
NCT05137054;4f1fc8a9
NCT05137054;e7b4b769
NCT04887259;1b2ce633
NCT04887259;49a4d600
NCT04887259;1e4aa925
NCT05117476;bde8ecbf
NCT05117476;c26bf648
NCT04305054;62f4d39d
NCT04305054;d76acae1
NCT04700072;60708dde
NCT04700072;5fca91e3
NCT04934670;08eb075d
NCT04934670;311dbdb7
NCT05142189;5ce954e5
NCT04919811;75d9fbd4
NCT04919811;87bcb322
NCT04919811;06dabdc8
NCT04919811;abce87a5
NCT04919811;e83a7f8b
NCT04919811;f1ff9973
NCT05296798;1c8b8b13
NCT05296798;7814c45e
NCT05296798;898635d8
NCT05296798;578db9da
NCT04829604;62f4d39d
NCT04829604;6b3c8190
NCT04829604;583b971f
NCT05382299;14299d2c
NCT05382299;c8571370
NCT05382299;1b13a4f4
NCT05382299;7c113942
NCT05382299;ac5fcb60
NCT05153239;e7b7f72a
NCT05153239;05022ca2
NCT05153239;7e139329
NCT05153239;792cd886
NCT05153239;0f2696e8
NCT05153239;4b1d009f
NCT05153239;5ce954e5
NCT05317416;c500c666
NCT05317416;451b4762
NCT05317416;ed8989ad
NCT05317416;44806377
NCT05256381;21830a53
NCT05256381;311dbdb7
NCT05256381;87f00a7d
NCT05256381;b7e78588
NCT05256381;58297c7b
NCT05256381;3e912a4f
NCT05229601;c587566f
NCT05229601;d8ca01fe
NCT05432375;d64b7302
NCT05432375;138bbbd2
NCT05432375;42ec3f59
NCT05525286;96b46ae3
NCT05525286;a52deb62
NCT03215030;642567cc
NCT03761108;9dc827d6
NCT03761108;260dcfa8
NCT04657081;e7f76e74
NCT04657081;59ab535e
NCT04778397;aa1033a1
NCT04888312;d76acae1
NCT04888312;9ac9baa2
NCT04888312;c8bb9f11
NCT04888312;abe8323e
NCT05172596;52a4292c
NCT05211570;130bd358
NCT05211570;feeed2f3
NCT05211895;da6b67ce
NCT05259722;fb9ab095
NCT05261399;d81b20e2
NCT05265650;130bd358
NCT05265650;b38a7550
NCT05270044;b44f8662
NCT05270044;eb8346ca
NCT05348577;bd7ccc4d
NCT05348577;65a5dbaf
NCT05348577;69ed45ae
NCT05348577;643abfe9
NCT05348577;3bae964d
NCT05348577;65004739
NCT05348577;c81a5ec0
NCT05348577;232d59e6
NCT05364073;168a085d
NCT05415215;b457a0be
NCT05415215;3f0adfbc
NCT05416307;f85bac6a
NCT05440786;25ec0c89
NCT05451784;bde8ecbf
NCT05453903;8c361c2b
NCT05453903;a159daa2
NCT05455320;8f877628
NCT04336241;56a85634
NCT03648372;4b27d497
NCT04985604;e637e1c9
NCT04502394;7db3f394
NCT03964727;5cd0faf0
NCT03964727;568e1359
NCT03964727;4cc000cc
NCT05079230;9de9b6b2
NCT05091346;bfd0de7c
NCT05091346;c26bf648
NCT05091346;0915a01c
NCT05091346;6f48436f
NCT05275868;da6b67ce
NCT05446870;4f441db3
NCT05446870;e8d3345e
NCT05458297;b0c7b01c
NCT05498155;a9993451
NCT05498155;bd4ed6f6
NCT05498311;b38a7550
NCT05304377;d6807773
NCT05337137;2c64e9ae
NCT05337137;8f250551
NCT05458856;69ed45ae
NCT05199337;18df17bb
NCT05372367;6a0cdcba
NCT05372367;db9438cf
NCT05372367;5416769d
NCT05358379;812e3eaa
NCT03964233;254dedca
NCT05142696;b7e78588
NCT05142696;bde8ecbf
NCT05372354;a9612d10
NCT04780464;0f6a5ff3
NCT04780464;df860cf2
NCT05361395;f16e000e
NCT05361395;254dedca
NCT04839991;5996176c
NCT04839991;b38a7550
NCT04093570;7db3f394
NCT04260126;f71d063a
NCT05254171;6be0950f
NCT05254171;219bd912
NCT05254171;db0afeac
NCT05254171;87ec4e6b
NCT05254171;622b5a38
NCT05254171;520f0571
NCT05254171;42ec3f59
NCT05330429;ede16f15
NCT05352672;872237dd
NCT05352672;cc9b511d
NCT05352672;7814c45e
NCT05203172;dc60f355
NCT05215340;f5bc53ec
NCT05215340;ae9a1fc6
NCT05215340;673cd649
NCT04933942;bfd0de7c
NCT05542342;1f7c8ee8
NCT05171049;7f4804c3
NCT05171049;e83a7f8b
NCT05171049;bb8120d5
NCT05171049;02ff669a
NCT05171049;46538524
NCT05171049;6c4513fa
NCT05171049;0c8d810d
NCT05171075;57298d6d
NCT05171075;1c8b8b13
NCT05171075;241b33f6
NCT05171075;9de9b6b2
NCT05171075;5e59b42f
NCT05171075;19fa8996
NCT05171075;a0d6ebe1
NCT05171075;3e912a4f
NCT04877522;cad1f698
NCT04920617;8976bc76
NCT05406401;067a45a1
NCT04622774;63f30e2b
NCT04622774;f8a1db2b
NCT03255070;9d113d42
NCT05327530;59ab535e
NCT05327530;2b3c7e14
NCT05327530;87ec4e6b
NCT05327530;4047950a
NCT04082936;f5bc53ec
NCT04082936;01520f2c
NCT04082936;de4647b1
NCT04082936;97aeda2c
NCT04419649;ab1a298b
NCT04855435;6ff161ac
NCT04855435;4fba55f6
NCT05263999;bd7ccc4d
NCT05558319;374c15b9
NCT05558319;e8876121
NCT05558319;070437ea
NCT05558319;bfd0de7c
NCT05254743;e6995819
NCT05254743;57f11547
NCT05054725;1a1091f6
NCT05054725;958b05f3
NCT05054725;3c4daa8c
NCT05054725;7bd2cdbd
NCT03744468;feeed2f3
NCT03037645;3b7cd5f1
NCT05405166;ebc50757
NCT05405166;c46a9032
NCT05405166;1,01E+09
NCT04657068;ec38c1d2
NCT05169515;1821989c
NCT02952508;be8539a9
NCT05587296;fe5ecf11
NCT05132075;812e3eaa
NCT05132075;e41e90ae
NCT05429762;db1b90e0
NCT05328102;7d9329b8
NCT05569811;7e0e7cf4
NCT05502237;4719055
NCT05037760;d1cb6010
NCT05216432;1f59b99b
NCT05593614;f9fffacb
NCT05583617;8f877628
NCT04735978;df39045d
